,course_code,destination_code,destination_flights
15450,MGA,HAV,37
15451,MGA,SJO,29
15452,MGA,BZA,29
15453,MGA,SIU,29
15454,MGA,FLL,29
15455,MGA,MEX,21
15456,MGA,IAH,16
15457,MGA,TGU,12
15458,MGA,WSP,9
15459,MGA,ATL,5
15460,MGA,BLB,0
15461,MGB,MEL,74
15462,MGB,ADL,73
15463,MGF,GRU,87
15464,MGF,VCP,79
15465,MGF,CWB,76
15466,MGF,CGH,53
15467,MGF,CGR,3
15468,MGF,CGB,2
15469,MGH,JNB,12
15470,MGM,ATL,177
15471,MGM,CLT,85
15472,MGM,DFW,74
15473,MGM,DCA,29
15474,MGQ,NBO,70
15475,MGQ,ADD,46
15476,MGQ,JIB,41
15477,MGQ,EBB,17
15478,MGQ,HGA,16
15479,MGQ,GGR,12
15480,MGQ,BSA,8
15481,MGQ,JED,4
15482,MGQ,JIJ,0
15483,MGT,MNG,20
15484,MGT,DRW,0
15485,MGU,KYP,12
15486,MGU,RGN,12
15487,MGW,PIT,98
15488,MGW,BWI,58
15489,MGZ,RGN,98
15490,MGZ,KAW,12
15491,MGZ,VBP,4
15492,MHC,SCL,20
15493,MHD,THR,617
15494,MHD,NJF,80
15495,MHD,BGW,65
15496,MHD,SRY,50
15497,MHD,AWZ,50
15498,MHD,SYZ,50
15499,MHD,KWI,43
15500,MHD,ABD,42
15501,MHD,AZD,33
15502,MHD,ZAH,33
15503,MHD,IFN,33
15504,MHD,KIH,32
15505,MHD,TBZ,29
15506,MHD,DXB,29
15507,MHD,DOH,29
15508,MHD,NSH,25
15509,MHD,BND,22
15510,MHD,KSH,21
15511,MHD,PGU,20
15512,MHD,Sharjah,17
15513,MHD,GSM,16
15514,MHD,KER,16
15515,MHG,HAM,72
15516,MHG,TXL,64
15517,MHG,GWT,0
15518,MHH,NAS,141
15519,MHH,FLL,21
15520,MHH,MIA,17
15521,MHH,PBI,16
15522,MHH,MCO,5
15523,MHH,TPA,3
15524,MHH,TCB,0
15525,MHK,DFW,85
15526,MHK,ORD,56
15527,MHM,HIR,4
15528,MHM,ATD,4
15529,MHQ,Arlanda,88
15530,MHQ,TKU,56
15531,MHQ,HEL,24
15532,MHT,BWI,130
15533,MHT,PHL,127
15534,MHT,CLT,112
15535,MHT,DCA,111
15536,MHT,DTW,78
15537,MHT,IAD,69
15538,MHT,MCO,67
15539,MHT,TPA,34
15540,MHT,ORD,29
15541,MHT,MDW,29
15542,MHT,LGA,22
15543,MHT,EWR,4
15544,MHT,ATL,0
15545,MIA,ATL,523
15546,MIA,LGA,466
15547,MIA,ORD,415
15548,MIA,EWR,388
15549,MIA,JFK,304
15550,MIA,DFW,284
15551,MIA,NAS,273
15552,MIA,BOS,267
15553,MIA,DCA,261
15554,MIA,CLT,260
15555,MIA,IAH,243
15556,MIA,MEX,241
15557,MIA,LAX,233
15558,MIA,HAV,230
15559,MIA,PTY,228
15560,MIA,BOG,201
15561,MIA,PHL,193
15562,MIA,MCO,185
15563,MIA,SJU,183
15564,MIA,MSP,177
15565,MIA,YYZ,173
15566,MIA,LHR,166
15567,MID,MEX,578
15568,MID,MTY,61
15569,MID,GDL,58
15570,MID,CUN,50
15571,MID,VER,45
15572,MID,VSA,34
15573,MID,IAH,29
15574,MID,MIA,29
15575,MID,HAV,16
15576,MID,QRO,16
15577,MID,TGZ,13
15578,MID,HMO,12
15579,MID,OAX,12
15580,MID,BJX,9
15581,MID,TIJ,9
15582,MID,CUU,8
15583,MID,YYZ,4
15584,MIG,KMG,64
15585,MIG,SZX,64
15586,MIG,HGH,60
15587,MIG,PVG,52
15588,MIG,CSX,52
15589,MIG,LXA,51
15590,MIG,CAN,46
15591,MIG,PEK,46
15592,MIG,HAK,45
15593,MIG,SJW,41
15594,MIG,CGO,36
15595,MIG,TNA,29
15596,MIG,URC,29
15597,MIG,NNG,26
15598,MIG,TSN,26
15599,MIG,NKG,26
15600,MIG,NGB,24
15601,MIG,LJG,23
15602,MIG,BAR,17
15603,MIG,LHW,16
15604,MIG,KHN,16
15605,MIG,DLU,14
15606,MII,VCP,28
15607,MII,JTC,26
15608,MII,CGH,25
15609,MIM,MYA,73
15610,MIM,MEL,35
15611,MIM,SYD,32
15612,MIM,OOM,0
15613,MIR,Orly,46
15614,MIR,NCE,29
15615,MIR,LYS,28
15616,MIR,CDG,17
15617,MIR,MRS,11
15618,MIR,DJE,9
15619,MIR,DUS,9
15620,MIR,TUN,6
15621,MIR,FRA,5
15622,MIR,STR,5
15623,MIR,HAJ,4
15624,MIR,MJI,4
15625,MIR,MUC,4
15626,MIR,TXL,4
15627,MIR,HAM,4
15628,MIR,BRU,2
15629,MIR,MED,1
15630,MIR,JED,1
15631,MIR,CPH,0
15632,MIR,SFA,0
15633,MIR,VKO,0
15634,MIR,NTE,0
15635,MIS,GUR,17
15636,MIU,ABV,49
15637,MIU,LOS,20
15638,MJD,SKZ,0
15639,MJD,KHI,0
15640,MJF,TRD,68
15641,MJF,BOO,49
15642,MJF,OSL,0
15643,MJF,MQN,0
15644,MJI,TUN,186
15645,MJI,IST,66
15646,MJI,NIM,29
15647,MJI,HBE,21
15648,MJI,SFA,20
15649,MJI,AMM,16
15650,MJI,KRT,8
15651,MJI,MIR,4
15652,MJI,JED,0
15653,MJK,CVQ,48
15654,MJK,PER,0
15655,MJM,FIH,22
15656,MJM,KGA,8
15657,MJM,FBM,3
15658,MJN,DZA,23
15659,MJN,HAH,8
15660,MJN,TNR,4
15661,MJT,ATH,135
15662,MJT,SKG,41
15663,MJT,LXS,8
15664,MJT,JKH,8
15665,MJT,MAN,0
15666,MJT,KVA,0
15667,MJT,BRU,0
15668,MJT,STN,0
15669,MJU,UPG,107
15670,MJU,BPN,29
15671,MJZ,YKS,34
15672,MJZ,OVB,33
15673,MJZ,IKT,27
15674,MJZ,DME,18
15675,MJZ,KJA,8
15676,MJZ,PYJ,8
15677,MJZ,SVX,0
15678,MKE,ORD,349
15679,MKE,ATL,229
15680,MKE,DEN,174
15681,MKE,LGA,166
15682,MKE,PHX,158
15683,MKE,MSP,150
15684,MKE,CLT,141
15685,MKE,DTW,133
15686,MKE,MCO,130
15687,MKE,LAS,94
15688,MKE,EWR,93
15689,MKE,RSW,84
15690,MKE,DFW,74
15691,MKE,PHL,71
15692,MKE,TPA,67
15693,MKE,BNA,54
15694,MKE,IAH,53
15695,MKE,DCA,53
15696,MKE,BOS,50
15697,MKE,SEA,49
15698,MKE,STL,49
15699,MKE,YYZ,49
15700,MKG,ORD,49
15701,MKK,HNL,700
15702,MKK,OGG,522
15703,MKK,LUP,108
15704,MKL,STL,49
15705,MKL,ATL,24
15706,MKM,KCH,116
15707,MKM,MYY,29
15708,MKM,SBW,12
15709,MKM,BTU,8
15710,MKP,PPT,5
15711,MKP,RRR,4
15712,MKP,AAA,2
15713,MKP,KXU,0
15714,MKP,HOI,0
15715,MKP,FHZ,0
15716,MKQ,DJJ,83
15717,MKQ,UPG,58
15718,MKQ,TMH,29
15719,MKR,PER,8
15720,MKR,MMG,4
15721,MKR,WUN,0
15722,MKW,UPG,110
15723,MKW,SOQ,87
15724,MKW,DJJ,29
15725,MKW,CGK,29
15726,MKW,KNG,13
15727,MKW,NBX,12
15728,MKW,FKQ,12
15729,MKY,BNE,289
15730,MKY,TSV,61
15731,MKY,ROK,45
15732,MKY,CNS,0
15733,MKZ,PEN,71
15734,MKZ,PKU,42
15735,MLA,Fiumicino,98
15736,MLA,LGW,91
15737,MLA,CTA,72
15738,MLA,LHR,61
15739,MLA,IST,57
15740,MLA,FRA,56
15741,MLA,MUC,55
15742,MLA,MAN,35
15743,MLA,CRL,29
15744,MLA,LCA,29
15745,MLA,CDG,29
15746,MLA,VIE,28
15747,MLA,ZRH,28
15748,MLA,Linate,28
15749,MLA,BCN,28
15750,MLA,BRU,28
15751,MLA,Bergamo,25
15752,MLA,MAD,21
15753,MLA,TUN,20
15754,MLA,STN,20
15755,MLA,BUD,18
15756,MLA,ATH,17
15757,MLB,ATL,135
15758,MLB,CLT,87
15759,MLB,PHL,29
15760,MLE,DRV,493
15761,MLE,GKK,261
15762,MLE,VAM,261
15763,MLE,CMB,238
15764,MLE,KDM,203
15765,MLE,DDD,174
15766,MLE,HAQ,158
15767,MLE,KDO,132
15768,MLE,GAN,129
15769,MLE,DXB,120
15770,MLE,NMF,96
15771,MLE,DOH,87
15772,MLE,FVM,74
15773,MLE,SIN,66
15774,MLE,TRV,58
15775,MLE,BKK,54
15776,MLE,AUH,46
15777,MLE,KUL,42
15778,MLE,BOM,29
15779,MLE,IST,29
15780,MLE,Don Muang,29
15781,MLE,IFU,29
15782,MLG,CGK,226
15783,MLG,HLP,116
15784,MLG,DPS,21
15785,MLI,ORD,218
15786,MLI,ATL,80
15787,MLI,DEN,58
15788,MLI,DFW,56
15789,MLI,DTW,53
15790,MLI,MSP,29
15791,MLI,AZA,9
15792,MLI,PIE,9
15793,MLI,SFB,8
15794,MLI,LAS,8
15795,MLI,PGD,8
15796,MLL,RSH,83
15797,MLL,BET,0
15798,MLM,TIJ,107
15799,MLM,MEX,58
15800,MLM,DFW,29
15801,MLM,IAH,29
15802,MLM,MDW,29
15803,MLM,LAX,17
15804,MLM,OAK,16
15805,MLM,SJC,13
15806,MLM,FAT,12
15807,MLM,MTY,8
15808,MLM,MXL,4
15809,MLN,AGP,174
15810,MLN,MAD,65
15811,MLN,LEI,21
15812,MLN,GRX,20
15813,MLN,SVQ,12
15814,MLN,BCN,8
15815,MLN,PMI,0
15816,MLN,Las Palmas,0
15817,MLO,ATH,32
15818,MLU,ATL,100
15819,MLU,DFW,81
15820,MLU,IAH,53
15821,MLX,Sabiha,84
15822,MLX,IST,60
15823,MLX,ESB,33
15824,MLX,ADB,16
15825,MLX,DUS,0
15826,MLX,FRA,0
15827,MMB,HND,203
15828,MMB,CTS,174
15829,MMB,NGO,29
15830,MMB,KIX,0
15831,MMB,ITM,0
15832,MMD,OKA,46
15833,MMD,KTD,11
15834,MME,AMS,73
15835,MME,ABZ,59
15836,MME,CWL,15
15837,MME,HUY,2
15838,MME,JER,0
15839,MMG,PER,16
15840,MMG,MKR,0
15841,MMH,DEN,29
15842,MMH,SFO,29
15843,MMH,LAX,29
15844,MMJ,FUK,58
15845,MMJ,UKB,29
15846,MMJ,CTS,29
15847,MMJ,ITM,0
15848,MMJ,OKD,0
15849,MMK,SVO,116
15850,MMK,LED,107
15851,MMK,DME,58
15852,MMK,VKO,46
15853,MMK,CEE,4
15854,MMK,ARH,4
15855,MMK,AYT,0
15856,MMO,RAI,12
15857,MMX,Bromma,231
15858,MMX,Arlanda,162
15859,MMX,GDN,20
15860,MMX,KTW,16
15861,MMX,SKP,13
15862,MMX,BEG,12
15863,MMX,TZL,12
15864,MMX,BUD,12
15865,MMX,WAW,12
15866,MMX,KRK,9
15867,MMX,CLJ,9
15868,MMX,VBY,8
15869,MMX,OHD,8
15870,MMX,INI,8
15871,MMX,OTP,8
15872,MMX,OSD,7
15873,MMX,SCR,2
15874,MMX,TXL,0
15875,MMX,SPU,0
15876,MMY,OKA,406
15877,MMY,ISG,58
15878,MMY,TRA,58
15879,MMY,HND,58
15880,MMY,NGO,29
15881,MMY,KIX,29
15882,MMY,FUK,0
15883,MMZ,KBL,9
15884,MMZ,MZR,5
15885,MNA,MDC,25
15886,MNB,FIH,8
15887,MNC,APL,13
15888,MNC,MPM,8
15889,MNG,DRW,49
15890,MNG,ELC,12
15891,MNG,MGT,12
15892,MNI,ANU,87
15893,MNK,TRW,8
15894,MNL,CEB,919
15895,MNL,DVO,591
15896,MNL,ILO,463
15897,MNL,BCD,461
15898,MNL,SIN,456
15899,MNL,CGY,420
15900,MNL,HKG,409
15901,MNL,MPH,400
15902,MNL,PPS,368
15903,MNL,TAC,365
15904,MNL,TPE,346
15905,MNL,ICN,306
15906,MNL,TAG,281
15907,MNL,NRT,261
15908,MNL,KUL,244
15909,MNL,DGT,203
15910,MNL,BKK,201
15911,MNL,ZAM,199
15912,MNL,CAN,175
15913,MNL,GES,174
15914,MNL,LGP,173
15915,MNL,KLO,170
15916,MNS,NLA,13
15917,MNS,LUN,4
15918,MNU,KAW,8
15919,MNU,RGN,8
15920,MOB,ATL,177
15921,MOB,IAH,148
15922,MOB,CLT,134
15923,MOB,DFW,81
15924,MOC,CNF,95
15925,MOC,GRU,24
15926,MOC,BPS,5
15927,MOF,KOE,75
15928,MOF,UPG,41
15929,MOF,DPS,33
15930,MOF,LBJ,13
15931,MOG,HEH,8
15932,MOH,UPG,58
15933,MOH,PLW,29
15934,MOL,OSL,133
15935,MOL,BGO,85
15936,MOL,GDN,8
15937,MOO,ADL,20
15938,MOO,BBL,4
15939,MOO,BNE,4
15940,MOQ,TNR,12
15941,MOQ,TLE,0
15942,MOT,MSP,109
15943,MOT,DEN,70
15944,MOT,AZA,18
15945,MOT,LAS,15
15946,MOU,PQS,54
15947,MOU,KSM,54
15948,MOV,BNE,93
15949,MOZ,PPT,29
15950,MOZ,BOB,25
15951,MOZ,HUH,17
15952,MOZ,RFP,8
15953,MPA,ERS,16
15954,MPH,MNL,400
15955,MPH,CEB,116
15956,MPH,CRK,113
15957,MPH,ENI,42
15958,MPH,USU,29
15959,MPL,Orly,200
15960,MPL,CDG,115
15961,MPL,NTE,51
15962,MPL,BOD,28
15963,MPL,LGW,26
15964,MPL,AMS,22
15965,MPL,FEZ,19
15966,MPL,CMN,18
15967,MPL,RAK,17
15968,MPL,ORN,12
15969,MPL,NDR,9
15970,MPL,OPO,9
15971,MPL,ALG,8
15972,MPL,LIL,8
15973,MPL,BSL,8
15974,MPL,BES,7
15975,MPL,SXB,7
15976,MPL,MRS,1
15977,MPL,TXL,0
15978,MPL,Fiumicino,0
15979,MPL,LTN,0
15980,MPL,SVQ,0
15981,MPM,JNB,157
15982,MPM,BEW,74
15983,MPM,APL,70
15984,MPM,TET,66
15985,MPM,POL,37
15986,MPM,VPY,37
15987,MPM,UEL,32
15988,MPM,ADD,28
15989,MPM,VNX,20
15990,MPM,NBO,19
15991,MPM,MNC,17
15992,MPM,LIS,13
15993,MPM,INH,12
15994,MPM,LAD,12
15995,MPM,DOH,12
15996,MPM,VXC,4
15997,MPN,PUQ,3
15998,MPN,GRU,3
15999,MPN,COR,1
16000,MPN,RGL,1
16001,MQF,SVO,84
16002,MQF,OVB,9
16003,MQF,DME,1
16004,MQF,SIP,0
16005,MQF,SVX,0
16006,MQJ,YKS,22
16007,MQL,MEL,188
16008,MQL,ADL,25
16009,MQL,BHQ,24
16010,MQL,SYD,0
16011,MQM,Sabiha,50
16012,MQM,IST,45
16013,MQM,ESB,21
16014,MQM,ADB,20
16015,MQN,TRD,93
16016,MQN,BOO,88
16017,MQN,OSL,8
16018,MQN,MJF,0
16019,MQP,JNB,163
16020,MQP,PZL,28
16021,MQP,CPT,28
16022,MQP,ULX,25
16023,MQP,LDZ,24
16024,MQP,NGL,24
16025,MQP,LVI,24
16026,MQP,DUR,23
16027,MQP,VNX,10
16028,MQP,ASS,2
16029,MQP,SZK,0
16030,MQQ,SRH,9
16031,MQQ,NDJ,4
16032,MQT,DTW,29
16033,MQT,ORD,29
16034,MQT,MSP,29
16035,MQX,ADD,274
16036,MQX,HUE,13
16037,MQX,SHC,12
16038,MRA,TUN,26
16039,MRA,IST,12
16040,MRA,SFA,8
16041,MRE,WIL,290
16042,MRE,UKA,58
16043,MRE,ASV,58
16044,MRE,MYD,58
16045,MRE,KIS,29
16046,MRE,MBA,29
16047,MRE,LAU,29
16048,MRE,UAS,0
16049,MRE,NYK,0
16050,MRE,LOY,0
16051,MRQ,MNL,14
16052,MRS,Orly,317
16053,MRS,CDG,183
16054,MRS,NTE,117
16055,MRS,BOD,114
16056,MRS,MUC,108
16057,MRS,ALG,107
16058,MRS,MAD,103
16059,MRS,Corsica,87
16060,MRS,Corsica,87
16061,MRS,LIL,87
16062,MRS,AMS,86
16063,MRS,FRA,74
16064,MRS,LIS,73
16065,MRS,LHR,73
16066,MRS,TUN,63
16067,MRS,TLS,62
16068,MRS,LYS,60
16069,MRS,BRU,54
16070,MRS,FSC,54
16071,MRS,Malpensa,53
16072,MRS,SXB,48
16073,MRS,BCN,42
16074,MRU,RUN,178
16075,MRU,RRG,98
16076,MRU,ZSE,71
16077,MRU,JNB,63
16078,MRU,DXB,58
16079,MRU,CDG,54
16080,MRU,TNR,50
16081,MRU,NBO,36
16082,MRU,SEZ,28
16083,MRU,FRA,28
16084,MRU,LGW,24
16085,MRU,IST,21
16086,MRU,BOM,16
16087,MRU,DEL,13
16088,MRU,JED,13
16089,MRU,Fiumicino,13
16090,MRU,DUR,13
16091,MRU,Orly,12
16092,MRU,VIE,12
16093,MRU,SIN,12
16094,MRU,LHR,12
16095,MRU,PER,9
16096,MRV,VKO,297
16097,MRV,SVO,183
16098,MRV,DME,137
16099,MRV,LED,58
16100,MRV,Sabiha,29
16101,MRV,EVN,20
16102,MRV,TJM,14
16103,MRV,AER,13
16104,MRV,GYD,13
16105,MRV,CEK,9
16106,MRV,MCX,9
16107,MRV,ASF,8
16108,MRV,KLF,8
16109,MRV,OVB,8
16110,MRV,SIP,8
16111,MRV,ROV,8
16112,MRV,DXB,8
16113,MRV,SVX,8
16114,MRV,TAS,4
16115,MRV,CEE,4
16116,MRV,SKG,4
16117,MRV,URS,0
16118,MRX,THR,16
16119,MRX,SYZ,4
16120,MRX,MHD,4
16121,MRY,PHX,114
16122,MRY,LAX,111
16123,MRY,SFO,58
16124,MRY,SAN,29
16125,MRY,DEN,29
16126,MRY,LAS,8
16127,MRY,DFW,0
16128,MRY,SEA,0
16129,MRZ,SYD,49
16130,MSA,XBE,36
16131,MSA,ZRJ,13
16132,MSA,YXL,0
16133,MSJ,HND,87
16134,MSJ,OKD,29
16135,MSJ,ITM,29
16136,MSL,ATL,115
16137,MSN,ORD,364
16138,MSN,MSP,150
16139,MSN,DTW,126
16140,MSN,CLT,85
16141,MSN,DFW,85
16142,MSN,DEN,79
16143,MSN,ATL,79
16144,MSN,LGA,67
16145,MSN,EWR,64
16146,MSN,PHL,55
16147,MSN,PHX,38
16148,MSN,SFO,29
16149,MSN,LAX,29
16150,MSN,SLC,22
16151,MSN,DCA,22
16152,MSN,LAS,20
16153,MSN,MCO,20
16154,MSN,RSW,12
16155,MSN,TPA,8
16156,MSN,PDX,0
16157,MSN,BNA,0
16158,MSN,IAD,0
16159,MSO,SEA,111
16160,MSO,DEN,87
16161,MSO,SLC,79
16162,MSO,PDX,29
16163,MSO,DFW,29
16164,MSO,MSP,21
16165,MSO,LAS,8
16166,MSO,AZA,8
16167,MSO,LAX,0
16168,MSO,OAK,0
16169,MSO,SFO,0
16170,MSO,ATL,0
16171,MSO,ORD,0
16172,MSP,ORD,575
16173,MSP,DEN,437
16174,MSP,PHX,421
16175,MSP,MDW,331
16176,MSP,ATL,328
16177,MSP,MCO,305
16178,MSP,LAS,281
16179,MSP,RSW,276
16180,MSP,DFW,273
16181,MSP,IAH,258
16182,MSP,EWR,255
16183,MSP,DTW,225
16184,MSP,BOS,224
16185,MSP,LGA,223
16186,MSP,LAX,220
16187,MSP,DCA,216
16188,MSP,CLT,207
16189,MSP,SEA,204
16190,MSP,SFO,198
16191,MSP,STL,194
16192,MSP,FAR,183
16193,MSP,FSD,183
16194,MSQ,DME,203
16195,MSQ,SVO,201
16196,MSQ,LED,124
16197,MSQ,IEV,86
16198,MSQ,KBP,58
16199,MSQ,ZIA,58
16200,MSQ,KGD,58
16201,MSQ,WAW,57
16202,MSQ,FRA,56
16203,MSQ,VKO,53
16204,MSQ,RIX,49
16205,MSQ,IST,49
16206,MSQ,VIE,38
16207,MSQ,TBS,38
16208,MSQ,VNO,33
16209,MSQ,CDG,29
16210,MSQ,TSE,29
16211,MSQ,AMS,29
16212,MSQ,KIV,29
16213,MSQ,ODS,29
16214,MSQ,PRG,29
16215,MSQ,BUD,28
16216,MSR,Sabiha,29
16217,MSR,IST,29
16218,MSR,ESB,20
16219,MSR,YEI,8
16220,MSS,BOS,87
16221,MST,MLA,8
16222,MST,ALC,8
16223,MST,BJL,3
16224,MST,HRG,3
16225,MST,Las Palmas,1
16226,MST,AMS,1
16227,MST,AYT,1
16228,MST,Reine Sofia,0
16229,MST,Girona,0
16230,MST,ZAD,0
16231,MST,BRI,0
16232,MSU,JNB,87
16233,MSY,ATL,402
16234,MSY,IAH,257
16235,MSY,HOU,246
16236,MSY,DAL,235
16237,MSY,DEN,221
16238,MSY,LAX,194
16239,MSY,CLT,192
16240,MSY,DFW,191
16241,MSY,ORD,184
16242,MSY,FLL,175
16243,MSY,DCA,173
16244,MSY,MCO,165
16245,MSY,EWR,163
16246,MSY,JFK,143
16247,MSY,BNA,140
16248,MSY,TPA,124
16249,MSY,DTW,121
16250,MSY,MIA,121
16251,MSY,AUS,116
16252,MSY,BWI,111
16253,MSY,LGA,100
16254,MSY,MDW,85
16255,MSZ,LAD,12
16256,MTJ,DEN,119
16257,MTJ,ORD,48
16258,MTJ,DFW,48
16259,MTJ,IAH,34
16260,MTJ,PHX,29
16261,MTJ,EWR,21
16262,MTJ,LAX,21
16263,MTJ,SFO,13
16264,MTJ,ATL,11
16265,MTJ,LGA,3
16266,MTK,TRW,12
16267,MTK,BBG,0
16268,MTM,KTN,98
16269,MTP,NYS,4
16270,MTR,BOG,256
16271,MTR,EOH,112
16272,MTR,MDE,75
16273,MTR,BAQ,45
16274,MTR,CTG,25
16275,MTT,MEX,82
16276,MTV,TOH,5
16277,MTV,SON,4
16278,MTV,SLH,4
16279,MTY,MEX,1232
16280,MTY,CUN,263
16281,MTY,IAH,251
16282,MTY,GDL,250
16283,MTY,QRO,198
16284,MTY,DFW,143
16285,MTY,BJX,106
16286,MTY,TIJ,101
16287,MTY,TLC,91
16288,MTY,PBC,88
16289,MTY,CUU,79
16290,MTY,HMO,77
16291,MTY,VER,63
16292,MTY,MID,62
16293,MTY,ORD,58
16294,MTY,ATL,53
16295,MTY,DTW,53
16296,MTY,CUL,49
16297,MTY,LAS,46
16298,MTY,TAM,46
16299,MTY,LAX,42
16300,MTY,PVR,34
16301,MUA,HIR,45
16302,MUA,GZO,27
16303,MUA,EGM,5
16304,MUA,VAO,1
16305,MUA,BNE,0
16306,MUA,RBV,0
16307,MUB,JNB,38
16308,MUB,GBE,28
16309,MUB,CPT,22
16310,MUB,BBK,10
16311,MUC,HAM,586
16312,MUC,DUS,549
16313,MUC,TXL,535
16314,MUC,LHR,426
16315,MUC,CGN,387
16316,MUC,FRA,362
16317,MUC,CDG,336
16318,MUC,AMS,326
16319,MUC,MAD,244
16320,MUC,HAJ,233
16321,MUC,Malpensa,230
16322,MUC,CPH,220
16323,MUC,ZRH,214
16324,MUC,VIE,204
16325,MUC,BCN,193
16326,MUC,BRU,184
16327,MUC,Fiumicino,178
16328,MUC,BRE,174
16329,MUC,WAW,171
16330,MUC,Arlanda,170
16331,MUC,LUX,167
16332,MUC,HEL,147
16333,MUE,OGG,116
16334,MUN,CCS,25
16335,MUN,PMV,12
16336,MUN,MAR,4
16337,MUN,VLN,4
16338,MUR,MYY,100
16339,MUR,BBN,29
16340,MUR,LBP,9
16341,MUR,ODN,9
16342,MUR,LGL,8
16343,MUR,LKH,8
16344,MUX,DXB,70
16345,MUX,JED,65
16346,MUX,Sharjah,48
16347,MUX,KHI,33
16348,MUX,BAH,25
16349,MUX,ISB,22
16350,MUX,DOH,20
16351,MUX,MED,16
16352,MUX,MCT,12
16353,MUX,RUH,8
16354,MUX,LHE,2
16355,MUZ,SEU,29
16356,MUZ,NBO,29
16357,MUZ,GTZ,29
16358,MVB,LBV,33
16359,MVB,BZV,4
16360,MVD,GRU,115
16361,MVD,AEP,109
16362,MVD,ASU,100
16363,MVD,SCL,90
16364,MVD,PTY,56
16365,MVD,MAD,43
16366,MVD,BOG,29
16367,MVD,POA,29
16368,MVD,MIA,29
16369,MVD,EZE,29
16370,MVD,LIM,29
16371,MVD,GIG,15
16372,MVD,REC,5
16373,MVD,FLN,1
16374,MVF,REC,27
16375,MVF,ARX,0
16376,MVL,HPN,12
16377,MVP,BOG,12
16378,MVP,VVC,9
16379,MVT,PPT,4
16380,MVT,RGI,4
16381,MVY,BOS,116
16382,MVY,ACK,33
16383,MVY,JFK,29
16384,MVY,EWB,4
16385,MVY,HPN,0
16386,MVY,TEB,0
16387,MVY,CLT,0
16388,MVY,HYA,0
16389,MVY,LGA,0
16390,MVY,PHL,0
16391,MVY,DCA,0
16392,MWA,STL,98
16393,MWA,BNA,49
16394,MWF,SON,13
16395,MWK,BTH,13
16396,MWK,TNJ,12
16397,MWQ,VBA,8
16398,MWQ,RGN,4
16399,MWX,DAD,29
16400,MWX,GUM,29
16401,MWX,CJU,29
16402,MWX,CEB,21
16403,MWX,TPE,21
16404,MWX,BKK,17
16405,MWX,SYX,9
16406,MWX,CRK,8
16407,MWX,DYG,8
16408,MWX,KLO,8
16409,MWX,BKI,8
16410,MWX,VTE,7
16411,MWX,PVG,6
16412,MWX,CNX,5
16413,MWX,YNJ,0
16414,MWZ,DAR,125
16415,MWZ,BKZ,54
16416,MWZ,SEU,29
16417,MWZ,KGL,29
16418,MWZ,GTZ,29
16419,MWZ,JRO,29
16420,MWZ,DOD,4
16421,MXH,POM,9
16422,MXH,MDU,5
16423,MXL,GDL,127
16424,MXL,MEX,117
16425,MXL,CUL,38
16426,MXL,HMO,29
16427,MXL,MTY,20
16428,MXL,LAP,13
16429,MXL,BJX,8
16430,MXL,CUU,8
16431,MXL,MLM,4
16432,MXP,CTA,313
16433,MXP,CDG,312
16434,MXP,BCN,239
16435,MXP,MUC,230
16436,MXP,AMS,223
16437,MXP,PMO,218
16438,MXP,SUF,204
16439,MXP,Fiumicino,193
16440,MXP,MAD,185
16441,MXP,NAP,178
16442,MXP,VIE,146
16443,MXP,SVO,145
16444,MXP,FRA,144
16445,MXP,LGW,135
16446,MXP,JFK,127
16447,MXP,DUS,122
16448,MXP,ZRH,115
16449,MXP,IST,114
16450,MXP,LIS,114
16451,MXP,BRU,106
16452,MXP,LUX,102
16453,MXP,CPH,102
16454,MXZ,CAN,86
16455,MXZ,SZX,43
16456,MXZ,HAK,41
16457,MXZ,PKX,29
16458,MXZ,YIH,22
16459,MXZ,CKG,16
16460,MXZ,ZUH,16
16461,MXZ,PVG,13
16462,MXZ,CSX,12
16463,MXZ,ZHA,11
16464,MXZ,HKG,8
16465,MXZ,HGH,8
16466,MXZ,RMQ,7
16467,MYA,SYD,74
16468,MYA,MIM,24
16469,MYC,LRV,4
16470,MYC,PMV,4
16471,MYC,SOM,4
16472,MYC,CCS,4
16473,MYC,LSP,4
16474,MYC,SFD,4
16475,MYD,NBO,66
16476,MYD,Keekorok,58
16477,MYD,Kichwa Tembo,58
16478,MYD,OSJ,58
16479,MYD,MDR,58
16480,MYD,Mara North,58
16481,MYD,Olkiombo,58
16482,MYD,Mara Serena,58
16483,MYD,LAU,45
16484,MYD,WIL,29
16485,MYD,ASV,29
16486,MYD,MBA,29
16487,MYD,Angama,29
16488,MYG,IGA,4
16489,MYG,NAS,4
16490,MYI,OKR,8
16491,MYI,NLF,0
16492,MYJ,HND,348
16493,MYJ,ITM,347
16494,MYJ,FUK,116
16495,MYJ,NGO,116
16496,MYJ,NRT,67
16497,MYJ,CTS,58
16498,MYJ,KIX,29
16499,MYJ,OKA,29
16500,MYJ,KOJ,28
16501,MYJ,ICN,12
16502,MYJ,TPE,8
16503,MYJ,PVG,8
16504,MYP,ASB,75
16505,MYP,TAZ,8
16506,MYP,KRW,8
16507,MYQ,HYD,29
16508,MYQ,MAA,29
16509,MYR,CLT,225
16510,MYR,ATL,108
16511,MYR,PHL,35
16512,MYR,BOS,31
16513,MYR,LGA,29
